transect,type,sample,density,guild
26,Inside,Cladocerans,3.788359788,Holoplankton
27,Inside,Cladocerans,0.886243386,Holoplankton
28,Inside,Cladocerans,7.480775146,Holoplankton
29,Inside,Cladocerans,1.057454185,Holoplankton
31,Inside,Cladocerans,1.376889849,Holoplankton
32,Inside,Cladocerans,0.286831812,Holoplankton
33,Inside,Cladocerans,0.199771689,Holoplankton
34,Inside,Cladocerans,6.964933495,Holoplankton
36,Inside,Cladocerans,3.238866397,Holoplankton
37,Inside,Cladocerans,0.719910011,Holoplankton
39,Inside,Cladocerans,1.919451585,Holoplankton
40,Inside,Cladocerans,2.059893647,Holoplankton
43,Inside,Cladocerans,2.63836647,Holoplankton
44,Inside,Cladocerans,1.745120551,Holoplankton
45,Inside,Cladocerans,2.388174807,Holoplankton
46,Inside,Cladocerans,0.111638292,Holoplankton
47,Inside,Cladocerans,0,Holoplankton
48,Inside,Cladocerans,1.310937105,Holoplankton
49,Inside,Cladocerans,3.749680715,Holoplankton
50,Inside,Cladocerans,0,Holoplankton
54,Inside,Cladocerans,0,Holoplankton
57,Inside,Cladocerans,0.878859857,Holoplankton
59,Inside,Cladocerans,9.620418848,Holoplankton
60,Inside,Cladocerans,62.30549898,Holoplankton
61,Inside,Cladocerans,5.470485096,Holoplankton
67,Inside,Cladocerans,0.221453287,Holoplankton
68,Inside,Cladocerans,0.047761194,Holoplankton
69,Inside,Cladocerans,0.028653295,Holoplankton
71,Inside,Cladocerans,0.109401709,Holoplankton
72,Inside,Cladocerans,0,Holoplankton
76,Inside,Cladocerans,0,Holoplankton
77,Inside,Cladocerans,0,Holoplankton
78,Inside,Cladocerans,0,Holoplankton
80,Inside,Cladocerans,0.009686794,Holoplankton
85,Inside,Cladocerans,0,Holoplankton
86,Inside,Cladocerans,0,Holoplankton
88,Inside,Cladocerans,0.0014746,Holoplankton
89,Inside,Cladocerans,0,Holoplankton
90,Inside,Cladocerans,0.000378086,Holoplankton
93,Inside,Cladocerans,0.002304147,Holoplankton
96,Inside,Cladocerans,0.002506187,Holoplankton
97,Inside,Cladocerans,0.00266418,Holoplankton
98,Inside,Cladocerans,0,Holoplankton
99,Inside,Cladocerans,0,Holoplankton
101,Inside,Cladocerans,0.311049211,Holoplankton
103,Inside,Cladocerans,0.55044441,Holoplankton
105,Inside,Cladocerans,0.27004361,Holoplankton
107,Inside,Cladocerans,0.70087825,Holoplankton
109,Inside,Cladocerans,0,Holoplankton
111,Inside,Cladocerans,0.248995984,Holoplankton
113,Inside,Cladocerans,0.083892617,Holoplankton
114,Inside,Cladocerans,0.106007067,Holoplankton
116,Inside,Cladocerans,0.058224163,Holoplankton
118,Inside,Cladocerans,0.218446602,Holoplankton
120,Inside,Cladocerans,0.025833725,Holoplankton
122,Inside,Cladocerans,3.524374177,Holoplankton
125,Inside,Cladocerans,0.488826816,Holoplankton
127,Inside,Cladocerans,0.601031621,Holoplankton
129,Inside,Cladocerans,0.056885053,Holoplankton
131,Inside,Cladocerans,0.410817506,Holoplankton
133,Inside,Cladocerans,0.919050517,Holoplankton
135,Inside,Cladocerans,13.15634218,Holoplankton
137,Inside,Cladocerans,1.099033816,Holoplankton
139,Inside,Cladocerans,15.53108511,Holoplankton
141,Inside,Cladocerans,6.592082616,Holoplankton
143,Inside,Cladocerans,2.589665653,Holoplankton
145,Inside,Cladocerans,1.226197346,Holoplankton
147,Inside,Cladocerans,0.551460551,Holoplankton
2,Outside,Cladocerans,6.477953185,Holoplankton
4,Outside,Cladocerans,16.67828107,Holoplankton
9,Outside,Cladocerans,1.477069684,Holoplankton
13,Outside,Cladocerans,1.18772868,Holoplankton
15,Outside,Cladocerans,1.928306551,Holoplankton
20,Outside,Cladocerans,8.470588235,Holoplankton
23,Outside,Cladocerans,0,Holoplankton
30,Outside,Cladocerans,0.234301781,Holoplankton
35,Outside,Cladocerans,1.082317073,Holoplankton
38,Outside,Cladocerans,0.631667602,Holoplankton
41,Outside,Cladocerans,1.766843724,Holoplankton
42,Outside,Cladocerans,0.760803408,Holoplankton
51,Outside,Cladocerans,0.011474469,Holoplankton
52,Outside,Cladocerans,0.996477101,Holoplankton
55,Outside,Cladocerans,0,Holoplankton
56,Outside,Cladocerans,0.02065049,Holoplankton
64,Outside,Cladocerans,2.479159116,Holoplankton
65,Outside,Cladocerans,5.766267123,Holoplankton
66,Outside,Cladocerans,0.045614035,Holoplankton
70,Outside,Cladocerans,0.104610616,Holoplankton
73,Outside,Cladocerans,0.140261396,Holoplankton
74,Outside,Cladocerans,1.984622778,Holoplankton
75,Outside,Cladocerans,0,Holoplankton
79,Outside,Cladocerans,0,Holoplankton
81,Outside,Cladocerans,0.027923211,Holoplankton
84,Outside,Cladocerans,0,Holoplankton
87,Outside,Cladocerans,0.000464102,Holoplankton
91,Outside,Cladocerans,0.000571102,Holoplankton
92,Outside,Cladocerans,0.000434273,Holoplankton
95,Outside,Cladocerans,0.000302078,Holoplankton
100,Outside,Cladocerans,0,Holoplankton
102,Outside,Cladocerans,1.978778319,Holoplankton
104,Outside,Cladocerans,0.525239818,Holoplankton
106,Outside,Cladocerans,1.340664483,Holoplankton
108,Outside,Cladocerans,0.314852841,Holoplankton
110,Outside,Cladocerans,0.252237592,Holoplankton
112,Outside,Cladocerans,0.076378539,Holoplankton
115,Outside,Cladocerans,1.44233144,Holoplankton
117,Outside,Cladocerans,0.673736744,Holoplankton
119,Outside,Cladocerans,0.358476475,Holoplankton
121,Outside,Cladocerans,0.67533557,Holoplankton
123,Outside,Cladocerans,0,Holoplankton
126,Outside,Cladocerans,0.500550055,Holoplankton
128,Outside,Cladocerans,1.529164477,Holoplankton
130,Outside,Cladocerans,5.017277125,Holoplankton
132,Outside,Cladocerans,0.68303914,Holoplankton
134,Outside,Cladocerans,0.680738786,Holoplankton
136,Outside,Cladocerans,0,Holoplankton
138,Outside,Cladocerans,1.303412235,Holoplankton
140,Outside,Cladocerans,2.014489837,Holoplankton
142,Outside,Cladocerans,3.178351784,Holoplankton
144,Outside,Cladocerans,2.561983471,Holoplankton
146,Outside,Cladocerans,0.058910162,Holoplankton
148,Outside,Cladocerans,0.055467512,Holoplankton
1,Inside,Copepods,85.70063694,Holoplankton
5,Inside,Copepods,30.07182761,Holoplankton
8,Inside,Copepods,1088.281306,Holoplankton
10,Inside,Copepods,60.34990792,Holoplankton
14,Inside,Copepods,807.5156339,Holoplankton
16,Inside,Copepods,496.0495101,Holoplankton
17,Inside,Copepods,1131.570248,Holoplankton
18,Inside,Copepods,564.2839952,Holoplankton
19,Inside,Copepods,122.2524272,Holoplankton
21,Inside,Copepods,9.402337229,Holoplankton
22,Inside,Copepods,3.299492386,Holoplankton
24,Inside,Copepods,18.90675241,Holoplankton
26,Inside,Copepods,465.2486772,Holoplankton
27,Inside,Copepods,186.5079365,Holoplankton
28,Inside,Copepods,2453.300523,Holoplankton
29,Inside,Copepods,38.50916295,Holoplankton
31,Inside,Copepods,23.60421166,Holoplankton
32,Inside,Copepods,88.65710561,Holoplankton
33,Inside,Copepods,37.956621,Holoplankton
34,Inside,Copepods,203.2986699,Holoplankton
36,Inside,Copepods,1213.538462,Holoplankton
37,Inside,Copepods,424.4769404,Holoplankton
39,Inside,Copepods,34.38303342,Holoplankton
40,Inside,Copepods,699.5801847,Holoplankton
43,Inside,Copepods,326.706072,Holoplankton
44,Inside,Copepods,286.4753157,Holoplankton
45,Inside,Copepods,93.67866324,Holoplankton
46,Inside,Copepods,270.1758303,Holoplankton
47,Inside,Copepods,14.43148688,Holoplankton
48,Inside,Copepods,13.30891639,Holoplankton
49,Inside,Copepods,27.40740741,Holoplankton
50,Inside,Copepods,70.49656843,Holoplankton
54,Inside,Copepods,45.2691758,Holoplankton
57,Inside,Copepods,25.60909399,Holoplankton
59,Inside,Copepods,16.32526178,Holoplankton
60,Inside,Copepods,81.46639511,Holoplankton
61,Inside,Copepods,129.6317943,Holoplankton
67,Inside,Copepods,261.5916955,Holoplankton
68,Inside,Copepods,1.408955224,Holoplankton
69,Inside,Copepods,23.32378223,Holoplankton
71,Inside,Copepods,198.6598291,Holoplankton
72,Inside,Copepods,61.73850575,Holoplankton
76,Inside,Copepods,23.49840718,Holoplankton
77,Inside,Copepods,24.35914553,Holoplankton
78,Inside,Copepods,14.68316234,Holoplankton
80,Inside,Copepods,55.24378431,Holoplankton
85,Inside,Copepods,1.270315542,Holoplankton
86,Inside,Copepods,2.808332821,Holoplankton
88,Inside,Copepods,0.775639608,Holoplankton
89,Inside,Copepods,0.458846186,Holoplankton
90,Inside,Copepods,0.355022874,Holoplankton
93,Inside,Copepods,15.28225806,Holoplankton
96,Inside,Copepods,1.403464804,Holoplankton
97,Inside,Copepods,2.814373252,Holoplankton
98,Inside,Copepods,1.470096893,Holoplankton
99,Inside,Copepods,0.695930255,Holoplankton
101,Inside,Copepods,4.939647168,Holoplankton
103,Inside,Copepods,1.726181194,Holoplankton
105,Inside,Copepods,6.415632338,Holoplankton
107,Inside,Copepods,26.09781298,Holoplankton
109,Inside,Copepods,13.0875576,Holoplankton
111,Inside,Copepods,2.345381526,Holoplankton
113,Inside,Copepods,0.880872483,Holoplankton
114,Inside,Copepods,7.544169611,Holoplankton
116,Inside,Copepods,3.451861094,Holoplankton
118,Inside,Copepods,12.88834951,Holoplankton
120,Inside,Copepods,1.761390324,Holoplankton
122,Inside,Copepods,23.57048748,Holoplankton
125,Inside,Copepods,11.87988827,Holoplankton
127,Inside,Copepods,2.610450774,Holoplankton
129,Inside,Copepods,0.474695959,Holoplankton
131,Inside,Copepods,8.784062758,Holoplankton
133,Inside,Copepods,13.9277744,Holoplankton
135,Inside,Copepods,18.07276303,Holoplankton
137,Inside,Copepods,12.88647343,Holoplankton
139,Inside,Copepods,54.35420968,Holoplankton
141,Inside,Copepods,22.31497418,Holoplankton
143,Inside,Copepods,26.74772036,Holoplankton
145,Inside,Copepods,5.435660704,Holoplankton
147,Inside,Copepods,9.14004914,Holoplankton
2,Outside,Copepods,10.83832335,Holoplankton
4,Outside,Copepods,30.39488966,Holoplankton
9,Outside,Copepods,26.4681358,Holoplankton
13,Outside,Copepods,1.125809175,Holoplankton
15,Outside,Copepods,290.9270705,Holoplankton
20,Outside,Copepods,174.1176471,Holoplankton
23,Outside,Copepods,4.438149197,Holoplankton
30,Outside,Copepods,7.675726336,Holoplankton
35,Outside,Copepods,90.33536585,Holoplankton
38,Outside,Copepods,16.40089837,Holoplankton
41,Outside,Copepods,24.72462958,Holoplankton
42,Outside,Copepods,56.39074863,Holoplankton
51,Outside,Copepods,21.31669535,Holoplankton
52,Outside,Copepods,71.74635128,Holoplankton
55,Outside,Copepods,19.63414634,Holoplankton
56,Outside,Copepods,57.29478575,Holoplankton
64,Outside,Copepods,217.4954694,Holoplankton
65,Outside,Copepods,149.7474315,Holoplankton
66,Outside,Copepods,27.76491228,Holoplankton
70,Outside,Copepods,17.93103448,Holoplankton
73,Outside,Copepods,122.935926,Holoplankton
74,Outside,Copepods,179.0533397,Holoplankton
75,Outside,Copepods,11.89989039,Holoplankton
79,Outside,Copepods,36.06091895,Holoplankton
81,Outside,Copepods,94.34205934,Holoplankton
84,Outside,Copepods,0.513198312,Holoplankton
87,Outside,Copepods,0.547640043,Holoplankton
91,Outside,Copepods,0.114220445,Holoplankton
92,Outside,Copepods,0.424718808,Holoplankton
95,Outside,Copepods,0.502658289,Holoplankton
100,Outside,Copepods,0.230878522,Holoplankton
102,Outside,Copepods,2.322913679,Holoplankton
104,Outside,Copepods,3.406195943,Holoplankton
106,Outside,Copepods,15.08656996,Holoplankton
108,Outside,Copepods,1.741957563,Holoplankton
110,Outside,Copepods,4.471114727,Holoplankton
112,Outside,Copepods,2.552160954,Holoplankton
115,Outside,Copepods,7.359841936,Holoplankton
117,Outside,Copepods,6.381784155,Holoplankton
119,Outside,Copepods,1.523525019,Holoplankton
121,Outside,Copepods,2.701342282,Holoplankton
123,Outside,Copepods,2.861290323,Holoplankton
126,Outside,Copepods,2.425742574,Holoplankton
128,Outside,Copepods,5.115606936,Holoplankton
130,Outside,Copepods,20.16240498,Holoplankton
132,Outside,Copepods,9.84267076,Holoplankton
134,Outside,Copepods,14.28496042,Holoplankton
136,Outside,Copepods,1.099143883,Holoplankton
138,Outside,Copepods,4.494312942,Holoplankton
140,Outside,Copepods,4.970819078,Holoplankton
142,Outside,Copepods,15.39237392,Holoplankton
144,Outside,Copepods,26.05371901,Holoplankton
146,Outside,Copepods,0.88365243,Holoplankton
148,Outside,Copepods,0.618066561,Holoplankton
1,Inside,Crab.larvae,0.159235669,Meroplankton
5,Inside,Crab.larvae,1.308858739,Meroplankton
8,Inside,Crab.larvae,6.171510585,Meroplankton
10,Inside,Crab.larvae,6.068139963,Meroplankton
14,Inside,Crab.larvae,0.295622513,Meroplankton
16,Inside,Crab.larvae,2.888086643,Meroplankton
17,Inside,Crab.larvae,0,Meroplankton
18,Inside,Crab.larvae,0.096269555,Meroplankton
19,Inside,Crab.larvae,0.517799353,Meroplankton
21,Inside,Crab.larvae,0.213689482,Meroplankton
22,Inside,Crab.larvae,0.036258158,Meroplankton
24,Inside,Crab.larvae,0.156178227,Meroplankton
26,Inside,Crab.larvae,0.423280423,Meroplankton
27,Inside,Crab.larvae,0.357142857,Meroplankton
28,Inside,Crab.larvae,4.134112581,Meroplankton
29,Inside,Crab.larvae,1.584943041,Meroplankton
31,Inside,Crab.larvae,0.558855292,Meroplankton
32,Inside,Crab.larvae,0.052151239,Meroplankton
33,Inside,Crab.larvae,0.042808219,Meroplankton
34,Inside,Crab.larvae,0.1547763,Meroplankton
36,Inside,Crab.larvae,1.55465587,Meroplankton
37,Inside,Crab.larvae,11.15860517,Meroplankton
39,Inside,Crab.larvae,0.475578406,Meroplankton
40,Inside,Crab.larvae,2.216624685,Meroplankton
43,Inside,Crab.larvae,0.193444385,Meroplankton
44,Inside,Crab.larvae,0.45924225,Meroplankton
45,Inside,Crab.larvae,1.375321337,Meroplankton
46,Inside,Crab.larvae,0.022327658,Meroplankton
47,Inside,Crab.larvae,0.040816327,Meroplankton
48,Inside,Crab.larvae,0.055569588,Meroplankton
49,Inside,Crab.larvae,0.040868455,Meroplankton
50,Inside,Crab.larvae,0.016148567,Meroplankton
54,Inside,Crab.larvae,0.092901382,Meroplankton
57,Inside,Crab.larvae,0.515778758,Meroplankton
59,Inside,Crab.larvae,1.043848168,Meroplankton
60,Inside,Crab.larvae,15.80448065,Meroplankton
61,Inside,Crab.larvae,6.195207481,Meroplankton
67,Inside,Crab.larvae,0.359861592,Meroplankton
68,Inside,Crab.larvae,0.03880597,Meroplankton
69,Inside,Crab.larvae,0,Meroplankton
71,Inside,Crab.larvae,0.41025641,Meroplankton
72,Inside,Crab.larvae,0.057471264,Meroplankton
76,Inside,Crab.larvae,1.749203591,Meroplankton
77,Inside,Crab.larvae,0.397196262,Meroplankton
78,Inside,Crab.larvae,0.048280024,Meroplankton
80,Inside,Crab.larvae,3.038424282,Meroplankton
85,Inside,Crab.larvae,0.326859523,Meroplankton
86,Inside,Crab.larvae,1.532600012,Meroplankton
88,Inside,Crab.larvae,0.633340706,Meroplankton
89,Inside,Crab.larvae,0.019258143,Meroplankton
90,Inside,Crab.larvae,0.02835646,Meroplankton
93,Inside,Crab.larvae,2.775345622,Meroplankton
96,Inside,Crab.larvae,0.169794179,Meroplankton
97,Inside,Crab.larvae,0.219794858,Meroplankton
98,Inside,Crab.larvae,0.185618295,Meroplankton
99,Inside,Crab.larvae,0.038070583,Meroplankton
101,Inside,Crab.larvae,0.053389044,Meroplankton
103,Inside,Crab.larvae,0.062373304,Meroplankton
105,Inside,Crab.larvae,0.073800738,Meroplankton
107,Inside,Crab.larvae,18.66023764,Meroplankton
109,Inside,Crab.larvae,0.124069479,Meroplankton
111,Inside,Crab.larvae,0,Meroplankton
113,Inside,Crab.larvae,0.037751678,Meroplankton
114,Inside,Crab.larvae,1.185954064,Meroplankton
116,Inside,Crab.larvae,0.014556041,Meroplankton
118,Inside,Crab.larvae,0.889967638,Meroplankton
120,Inside,Crab.larvae,0.016439643,Meroplankton
122,Inside,Crab.larvae,0.355731225,Meroplankton
125,Inside,Crab.larvae,0.240223464,Meroplankton
127,Inside,Crab.larvae,0.098676833,Meroplankton
129,Inside,Crab.larvae,0.003923107,Meroplankton
131,Inside,Crab.larvae,0.024772915,Meroplankton
133,Inside,Crab.larvae,0.012172855,Meroplankton
135,Inside,Crab.larvae,7.276302852,Meroplankton
137,Inside,Crab.larvae,0.018115942,Meroplankton
139,Inside,Crab.larvae,3.445744437,Meroplankton
141,Inside,Crab.larvae,0.335628227,Meroplankton
143,Inside,Crab.larvae,0.042553191,Meroplankton
145,Inside,Crab.larvae,0.075014426,Meroplankton
147,Inside,Crab.larvae,0.027300027,Meroplankton
2,Outside,Crab.larvae,0.065323898,Meroplankton
4,Outside,Crab.larvae,0.232288037,Meroplankton
9,Outside,Crab.larvae,2.120309708,Meroplankton
13,Outside,Crab.larvae,0.025330706,Meroplankton
15,Outside,Crab.larvae,1.038318912,Meroplankton
20,Outside,Crab.larvae,0.209150327,Meroplankton
23,Outside,Crab.larvae,0,Meroplankton
30,Outside,Crab.larvae,0.037488285,Meroplankton
35,Outside,Crab.larvae,0.157520325,Meroplankton
38,Outside,Crab.larvae,1.02189781,Meroplankton
41,Outside,Crab.larvae,0.11741683,Meroplankton
42,Outside,Crab.larvae,0.012172855,Meroplankton
51,Outside,Crab.larvae,0.020080321,Meroplankton
52,Outside,Crab.larvae,0.221439356,Meroplankton
55,Outside,Crab.larvae,0.015243902,Meroplankton
56,Outside,Crab.larvae,0.258131131,Meroplankton
64,Outside,Crab.larvae,0.014498007,Meroplankton
65,Outside,Crab.larvae,0.08989726,Meroplankton
66,Outside,Crab.larvae,0.214035088,Meroplankton
70,Outside,Crab.larvae,0.077489345,Meroplankton
73,Outside,Crab.larvae,0.089257252,Meroplankton
74,Outside,Crab.larvae,0.509370495,Meroplankton
75,Outside,Crab.larvae,1.435878699,Meroplankton
79,Outside,Crab.larvae,0.604026846,Meroplankton
81,Outside,Crab.larvae,0.286212914,Meroplankton
84,Outside,Crab.larvae,0.011987114,Meroplankton
87,Outside,Crab.larvae,0.109528009,Meroplankton
91,Outside,Crab.larvae,0.000571102,Meroplankton
92,Outside,Crab.larvae,0.337864246,Meroplankton
95,Outside,Crab.larvae,0.019635089,Meroplankton
100,Outside,Crab.larvae,0.009471939,Meroplankton
102,Outside,Crab.larvae,0.108976197,Meroplankton
104,Outside,Crab.larvae,0.11322535,Meroplankton
106,Outside,Crab.larvae,0.175479644,Meroplankton
108,Outside,Crab.larvae,0.513347023,Meroplankton
110,Outside,Crab.larvae,0.168836452,Meroplankton
112,Outside,Crab.larvae,0.022354694,Meroplankton
115,Outside,Crab.larvae,0.60261793,Meroplankton
117,Outside,Crab.larvae,0.185069661,Meroplankton
119,Outside,Crab.larvae,0.052277819,Meroplankton
121,Outside,Crab.larvae,0.23909396,Meroplankton
123,Outside,Crab.larvae,0.1,Meroplankton
126,Outside,Crab.larvae,0.071507151,Meroplankton
128,Outside,Crab.larvae,0.049921177,Meroplankton
130,Outside,Crab.larvae,0.044920525,Meroplankton
132,Outside,Crab.larvae,0.023023791,Meroplankton
134,Outside,Crab.larvae,0.052770449,Meroplankton
136,Outside,Crab.larvae,0.011046672,Meroplankton
138,Outside,Crab.larvae,0.012296342,Meroplankton
140,Outside,Crab.larvae,0.165023143,Meroplankton
142,Outside,Crab.larvae,0.15498155,Meroplankton
144,Outside,Crab.larvae,0.020661157,Meroplankton
146,Outside,Crab.larvae,0,Meroplankton
148,Outside,Crab.larvae,0.00264131,Meroplankton
1,Inside,Crab.megalops,0,Meroplankton
5,Inside,Crab.megalops,0.021282256,Meroplankton
8,Inside,Crab.megalops,0.172228202,Meroplankton
10,Inside,Crab.megalops,0.004604052,Meroplankton
14,Inside,Crab.megalops,0.045480387,Meroplankton
16,Inside,Crab.megalops,0.70139247,Meroplankton
17,Inside,Crab.megalops,0,Meroplankton
18,Inside,Crab.megalops,0,Meroplankton
19,Inside,Crab.megalops,0,Meroplankton
21,Inside,Crab.megalops,0.160267112,Meroplankton
22,Inside,Crab.megalops,0,Meroplankton
24,Inside,Crab.megalops,0.036747818,Meroplankton
26,Inside,Crab.megalops,0,Meroplankton
27,Inside,Crab.megalops,0.03968254,Meroplankton
28,Inside,Crab.megalops,0.196862504,Meroplankton
29,Inside,Crab.megalops,0.009905894,Meroplankton
31,Inside,Crab.megalops,0.02699784,Meroplankton
32,Inside,Crab.megalops,0,Meroplankton
33,Inside,Crab.megalops,0,Meroplankton
34,Inside,Crab.megalops,0,Meroplankton
36,Inside,Crab.megalops,1.425101215,Meroplankton
37,Inside,Crab.megalops,0.299962505,Meroplankton
39,Inside,Crab.megalops,0,Meroplankton
40,Inside,Crab.megalops,0.111950742,Meroplankton
43,Inside,Crab.megalops,0.091348737,Meroplankton
44,Inside,Crab.megalops,0,Meroplankton
45,Inside,Crab.megalops,0,Meroplankton
46,Inside,Crab.megalops,0,Meroplankton
47,Inside,Crab.megalops,0,Meroplankton
48,Inside,Crab.megalops,0,Meroplankton
49,Inside,Crab.megalops,0.020434227,Meroplankton
50,Inside,Crab.megalops,0.016148567,Meroplankton
54,Inside,Crab.megalops,0.042877561,Meroplankton
